restaurant_name,address,zip_code
SONIC Drive In,2935 E Sunshine St,65804
KFC,41226 US Highway 19 N,34689
Five Guys,158 Everett Ave,02150
Checkers,2410 S Cobb Dr SE,30080
McDonald's,5302 N Garland Ave,75040
KFC,5004 Slide Rd,79414
Raising Cane's Chicken Fingers,907 University Ave,79401
McDonald's,6511 82nd St,79424
Fazoli's,1902 W Loop 289,79407
Taco Bell,5211 DE Zavala Rd,78249
Wendy's,5212 Slide Rd,79414
Chick-fil-A,18203 W Interstate 10,78257
McDonald's,1430 Austin Hwy,78209
SONIC Drive In,1435 Austin Hwy,78209
PDQ,4526 4th St N,33703
Raising Cane's Chicken Fingers,1418 Austin Hwy,78209
SONIC Drive In,8738 Potranco Rd,78251
Panera Bread,999 E Basse Rd,78209
Subway,9301 4th St N,33702
Checkers,6200 Dr Martin Luther King Jr St N,33702
McDonald's,8901 Park Blvd,33777
Ray J's American Grill,9854 Norma Ln,55125
McDonald's,900 Pleasant Grove Blvd,95678
SUBWAY,1725 S Tamiami Trl,34239
New York Pizza Department,5731 Highway 153,37415
Wendy's,4500 Highway 58,37416
Sonic Drive-In,7420 E Brainerd Rd,37421
Five Guys,121 S Minnesota Ave,57104
Taco John's,1920 W 12th St,57104
Panda Express,4203 W 41st St,57106
McDonald's,2423 Galena Ave,93065
Panda Express,21001 N Tatum Blvd,85050
Chipotle Mexican Grill,2805 N Scottsdale Rd,85257
Chipotle Mexican Grill,9010 E Indian Bend Rd,85250
Wendy's,1301 Mebane Oaks Rd,27302
Raising Cane's Chicken Fingers,7386 E Shea Blvd,85260
Fashion Cafe,501 W Olympic Blvd,90015
Burger King,3141 Ashland Ave,60608
Subway,1400 R St,68588
SONIC Drive In,5601 S 48th St,68516
KFC,4001 E Anaheim St,90804
Del Taco,1801 E Willow St,90755
McDonald's,990 N Arizona Ave,85225
Wendy's,5757 Wayne Newton Blvd,89111
Raising Cane's,2201 War Admiral Way,40509
SONIC Drive In,809 S Highway 183,78641
SONIC Drive In,1026 S Broadway,40504
Qdoba Mexican Grill,2337 Sir Barton Way Ste 105,40509
McDonald's,2359 Richmond Rd,40502
KFC,1040 N Bell Blvd,78613
Taco Bell,1545 S Highway 183,78641
Tam's Burgers,11700 Rosecrans Ave,90650
Burger King,4671 Bauer Farm Dr,66049
Taco Bell,12156 South St,90701
McDonald's,1421 Mission St,95060
Panda Express,129 Los Cerritos Mall,90703
Qdoba Mexican Grill,301 N Clippert St,48912
McDonald's,2530 E Jolly Rd,48910
KFC,1925 7th Ave,52302
McDonald's,2670 FM 423,75068
SUBWAY,5150 Coolidge Hwy,48073
McDonald's,4980 Cary Glen Blvd,27519
McDonald's,1990 El Camino Real,95050
SONIC Drive In,305 W 11 Mile Rd,48067
Wendy's,4590 Park Blvd N,33781
Burger King,3590 Harden Blvd,33803
Jimmy John's,4128 S Florida Ave,33813
McDonalds,8001 US Highway 19 N,33781
McDonald's,2300 E Bay Dr,33771
McDonald's,860 E Interstate 20,76018
Chick-fil-A,3041 W Camp Wisdom Rd,75052
SONIC Drive In,4111 S Bowen Rd,76016
Panda Express,20783 N 83rd Ave,85382
Bojangles' Famous Chicken 'n Biscuits,1402 W Trade St,28216
El Pollo Loco,16707 Pioneer Blvd,90701
El Pollo Loco,1411 Lincoln Blvd,90291
Arby's,5200 Calhoun Memorial Hwy,29640
Arby's,8349 Two Notch Rd,29223
Arby's,2200 W Dekalb St,29020
Arby's,5197 Shore Dr,23455
Arby's,1720 General Booth Blvd,23454
Arby's,1768 Laskin Rd,23454
Arby's,2101 West Main Street,24153
Arby's,685 Brandon Ave,24014
Arby's,9080 W Broad St,23294
Arby's,1401 Jameson Ave SE,24013
Arby's,3944 Brambleton Ave SW,24018
Arby's,58 S Carlton St,22801
Arby's,7411 Midlothian Tpke,23225
Arby's,5205 Brook Rd,23227
Arby's,10831 Promenade Lane,20109
Arby's,1202 E LynchburgSalem Hwy,24523
Arby's,13220 Midlothian Turnpike,23113
Arby's,9874 Liberia Ave,20110
Arby's,4783 S Amherst Hwy,24572
Arby's,21717 Timberlake Rd,24502
Arby's,3200 W Mercury Blvd,23666
Arby's,109 Market Dr,23847
Arby's,1700 Timberwood Blvd,22911
Firehouse Subs,8600 Ward Pkwy,64114
Arby's,193 Grant Ave,13021
KFC,810 Canandaigua Rd,14456
Taco Bell,810 Canandaigua Rd,14456
CD's Wings,7729 W 92nd Ave,80021
SONIC Drive In,9500 Federal Blvd,80260
SUBWAY,8700 Wadsworth Blvd,80003
In-N-Out Burger,28900 Henry Miller Rd,95322
Domino's Pizza,501 Old Greenville Hwy Ste 4,29631
Church's Chicken,10230 Central Ave NE,87123
KFC,1308 Molalla Ave,97045
SONIC Drive In,11010 Highway 105 E,77301
Jack in the Box,15320 S Interstate 35,78610
McDonald's,1002 S I 45,77378
SONIC Drive In,17518 State Highway 6,77578
Taco Bell,3207 W Davis St,77304
McDonald's,6621 Fannin St,77030
McDonald's of Rolesville,415 S Main St,27571
Wendy's,2071 E Apple Ave,49442
McDonald's,587 S Watson Rd,85326
KFC,865 Rostraver Rd,15012
McDonald's,730 W Norton Ave,49441
A&W/Long John Silvers,806 Rostraver Rd,15012
McDonald's,3946 Brodhead Rd,15061
Wendy's,2340 Salem Rd SE,30013
McDonald's,2632 Highway 155,30248
SONIC Drive In,1375 Highway 138,30013
Captain D's Seafood,19 Miracle Strip Pkwy SW,32548
Wawa,4371 Richmond St,19137
McDonald's,210 Kernstown Commons Blvd,22602
Panera Bread,1853 2nd St,60035
Culver's,220 Oak Creek Plz,60060
SONIC Drive In,3331 Route 27,08823
Popeyes Chicken & Biscuits,1505 N DuPont Hwy,19720
McDonald's,705 Middletown Warwick Rd,19709
Taco Bell / KFC,1925 Lancaster Ave,19805
Pizza Hut,320 S West End Blvd,18951
McDonald's,1021 Route 73,08110
McDonald's,699 S Military Rd,54935
McDonald's,770 W Johnson St,54935
Del Taco,109 Via Pico Plz,92672
McDonald's,901 N Highway 27,34715
Sonic Drive-In,1842 Snow Rd,44134
Pizza Hut,7456 Broadview Rd,44134
KFC,2930 Carnegie Ave,44115
Jimmy John's,7701 W Ridgewood Dr,44129
Rally's,4154 Lee Rd,44128
McDonald's,9500 Euclid Ave,44195
Wendy's,4372 Liberty Ave,44089
SUBWAY,170 S Broadway,12866
KFC,3010 Route 50,12866
Westchester Burger Company,275 S Ridge St,10573
Dunkin Donuts,430 Market St,07407
McDonald's,6100 Jefferson Ave,23605
SONIC Drive In,1921 Emmorton Rd,21015
KFC,400 N Center St,21157
Chick-fil-A,340 Eisenhower Dr,17331
KFC,130 Baltimore Pike,21014
McDonald's,216 North Ave,07027
Jimmy John's,22662 Pontiac Trl,48178
Taco Bell,22315 Pontiac Trl,48178
Wendy's,728 Route 15 S,07849
Burger King,22 Hampton House Rd,07860
Boston Market,400 Route 211 E,10940
Wendy's,78 Brookside Ave,10918
Wendy's,753 Main St,12603
Wendy's,2001 South Rd,12601
SONIC Drive In,4233 Egan Dr,55378
Culver's,525 Village Walk Ln,53038
McDonald's,1842 Sr 44,32168
McDonald's,2551 Lafitte Larose Hwy,70072
Raising Canes,Hw 22,70471
Mcdonalds,3926 52nd St,53144
McDonald's,783 E Main St,06450
McDonald's,412 W Main St,06451
Quiznos,4250 NW 20th St,33122
Burger King,4003 W Oakland Park Blvd,33313
SUBWAY,105 E Flagler St,33131
McDonald's,4440 Lone Tree Way,94531
SONIC Drive In,559 E Main St,37075
Wendy's,168 E Main St,37075
Panera Bread,9970 University Plaza Dr,33913
SUBWAY,7770 Preserve Ln,34119
McDonald's,100 N McLean Blvd,60177
Burger King,200 Sundown,60177
Burger King,19110 S I 19 Frontage Rd,85614
Wendy's,731 E Central Ave,45449
Panda Express Innovation Kitchen,3867 E Foothill Blvd,91107
Dairy Queen,1411 Camp Jackson Rd,62206
Dairy Queen,301 W Main St,77864
Dairy Queen,1045 W Station St,60901
Dairy Queen,106 W North Ave,62450
Dairy Queen,123 N 14th St,77627
Dairy Queen,827 S Main St,77657
Dairy Queen,1427 Live Oak St,76661
Dairy Queen,1014 E Broad St,76063
Dairy Queen,7813 Slide Rd,79424
Dairy Queen,4205 San Bernardo Ave,78041
Dairy Queen,422 S Poplar St,79745
Arby's,3250 Erie Blvd E,13214
Arby's,5526 State Highway 7,13820
Arby's,100 Mall Blvd,14750
Arby's,10438 Bennett Rd,14063
Arby's,798 E Main St,12043
Arby's,2802 E Main St,13760
Arby's,4440 Mahoning Ave,44515
Arby's,2840 Maysville Pike,43701
Jack in the Box,219 N Grand Ave,76240
Jack in the Box,2801 Hillcroft St,77057
Jack in the Box,7045 Airline Dr,77076
Jack in the Box,4015 Bobtown Rd,75043
Jack in the Box,516 N Wood St,75644
Jack in the Box,1382 Belt Line Rd,75040
Jack in the Box,200 W Loop 820 S,76108
Jack in the Box,3308 SE Loop 820,76140
McDonald's,2375 Delk Rd SE,30067
McDonald's,400 Towne Dr,13066
Bojangles' Famous Chicken 'n Biscuits,1350 E Park Ave,32301
Tropical Smoothie Cafe,3111 Mahan Dr,32308
McDonalds,3398 Capital Cir NE,32308
McDonald's,2612 W Morgan Ave,53221
McDonald's,5421 New Albany Rd W,43054
Wendy's,6740 E Broad St,43213
Wendy's,77 Granville St,43230
Penn Station East Coast Subs,4473 Cemetery Rd,43026
SONIC Drive In,6206 E Broad St,43213
Wendy's,2516 Hilliard Rome Rd,43026
Taco Bell,811 Kifer Rd,94086
White Castle,1550 Hilliard Rome Rd,43026
Chicken Kitchen,842 Brickell Plz,33131
Raising Cane's,2550 Hilliard Rome Rd,43026
Jim Bob's Chicken Fingers,6409 Whittlesey Blvd,31909
White Castle,1435 E Dublin Granville Rd,43229
Wendy's,1724 W 5th Ave,43212
Taco Bell,5152 N High St,43214
KFC,1671 E Dublin Granville Rd,43229
Chick-fil-A,1130 Malabar Rd SE,32907
Taco Bell,1991 Stantonsburg Rd,27834
Einstein Bros Bagels,4225 University Ave,31907
McDonald's,430 State St,16501
Dairy Queen,4701 N Academy Blvd,80918
Country Buffet,801 N Academy Blvd,80909
McDonald's,2200 Briarcrest Dr,77802
McDonald's,75 Commerce Cir,19007
McDonald's,4316 Buffalo Rd,16510
Waffle House,491 Piney Grove Rd,29210
McDonald's,1284 S Market St,17022
McDonald's,15 5th St,16117
SONIC Drive In,3036 Broad River Rd,29210
McDonald's,1930 Street Rd,19020
McDonald's,5261 Library Rd,15102
McDonald's,2546 Constitution Blvd,15010
McDonald's,111 W Lancaster Ave,19003
McDonald's,1240 Bristol Pike,19020
McDonald's,4340 Bonita Rd,91902
McDonald's,407 E Plank Rd,16602
McDonald's,725 E St,91910
Carl's Jr.,1502 Sweetwater Rd,91950
Jack in the Box,1408 3rd Ave,91911
Petro's Chili & Chips,1033 N Cedar Bluff Rd,37923
McDonald's,475 Johnny Mercer Blvd,31410
QDOBA Mexican Eats,7339 Kingston Pike,37919
Chick-fil-A,7565 Mountain Grove Dr,37920
SONIC Drive In,1313 N Ruby St,99202
Taco Bell,1930 E 20th St,95928
Einstein Bros Bagels,400 N Dearborn St,60654
White Castle,3705 Bardstown Rd,40218
Wendy's,3610 Buechel Byp,40218
McDonald's,287 N Hubbards Lane,40207
Qdoba Mexican Grill,3021 Poplar Level Rd,40217
McDonald's,4540 Ashford Dunwoody Rd NE,30346
Hardee's,1010 E 10th St,57103
Wendy's,1802 Main St,34698
Taco Bell,220 Spring St,29403
Boston Market,706 Fletcher Parkway,92020
Pizza Hut,2639 E Broadway Rd,85204
Domino's Pizza,1145 S Mesa Dr,85210
Pizza Hut,6670 E Baseline Rd,85206
Checkers,8705 S Stony Island Ave,60617
7-Eleven,6540 W Belmont Ave,60634
Panera Bread,6059 N Lincoln Ave,60659
McDonald's,4546 N Kedzie Ave,60625
Sonic Drive-In,4407 Highway 58,37416
KFC,7501 Mineral Point Rd,53717
McDonald's,18988 Sonoma Hwy,95476
Wendy's,6009 Ooltewah Georgetown Rd,37363
Taco Bell,308 Westwood Plz,90095
Taco Bell,3323 N White Sands Blvd,88310
Taco Bell,3330 Donnell Dr,20747
McDonald's,5015 Shelbyville Rd,40207
McDonald's,1000 E 4th St,90802
McDonald's,4848 Woodruff Ave,90713
Jimmy John's,370 Westlake Ave N,98109
Runza,610 W O St,68528
Jimmy John's,8300 N Hayden Rd,85258
Taco Bell,4121 Tates Creek Centre Rd,40517
Dunkin' Donuts,1423 150th St,11357
Dunkin' Donuts,5401 108th St,11368
California Chicken Cafe,18445 Nordhoff St,91325
Taco Bell,610 Fairview Blvd,46755
Taco Bell,4299 Barger Dr,97402
Burger King,751 Harrison Ave,07029
Blue Coast Burrito,6900 Lenox Village Dr,37211
Subway,7696 Dorchester Blvd,21076
Culver's,3451 32nd Ave S,58201
Culver's,2100 W Main St,45373
Culver's,924 S 20th St,68701
Culver's,2750 Muegge Rd,63303
Subway,2541 N M 65,48728
Subway,2365 S State Rd,48846
Subway,2500 E Beltline Ave SE,49546
Subway,2224 N Larch St,48906
Jack in the Box,2886 El Cajon Blvd,92104
Subway,3225 Towne Centre Blvd,48912
Wendy's,556 Hubbard Ave,01201
Wendy's,2 Southampton Rd,01085
McDonald's,3181 Sr 44,32168
Jack in the Box,9515 Central Ave,91763
Jack in the Box,1010 N Harbor Blvd,92832
Jack in the Box,9965 Lower Azusa Rd,91780
Jack in the Box,999 S Brookhurst St,92804
Jack in the Box,986 Woodside Rd,94061
Jack in the Box,960 N Ventura Rd,93030
Jack in the Box,939 E Carson St,90745
Jack in the Box,6601 Alondra Blvd,90723
Jack in the Box,6720 N Blackstone Ave,93710
Jack in the Box,6351 Sepulveda Blvd,91411
McDonald's,1860 Spillway Rd,39047
McDonald's,1803 Jackson Ave W,38655
McDonald's,1703 Red Robin Ln,28562
McDonald's,1620 Sardis Rd N,28270
McDonald's,1512 Goodman Rd W,38637
McDonald's,145 Highway 15 N,38863
Subway,819 Taylor Ave,21286
Taco Bell,495 W State Road 436,32714
Arby's,896 Blanding Blvd,32065
Arby's,1657 Us Highway 1,32174
Arby's,16994 S Dupont Hwy,19952
Taco Bell,6315 Oxon Hill Rd,20745
Taco Bell,578 Ritchie Hwy,21146
Taco Bell,10810 Baltimore Ave,20705
Subway,1200 Highway 48,37040
Subway,1064 N Washington Ave,38501
Lake Trout 2,6841 Loch Raven Blvd,21286
Panda Express,8750 W Flagler St,33174
Happy Dragon,134 N Perry Rd,46168
Bob Evans,2935 E Dupont Rd,46825
McDonald's,966 3rd Ave,10022
McDonald's,902 Sanders St,42127
McDonald's,3618 Louisa Rd,41129
McDonald's,1925 Russellville Rd,42101
McDonald's,101 Glades Rd,40403
McDonald's,150 Russell Rd,41101
McDonald's,1811 N Hillside St,67214
Subway,502 Washington Rd,15301
El Pollo Loco,6986 Chestnut St,95021
Carl's Jr.,3832 Peck Rd,91732
Carl's Jr.,3816 Sepulveda Blvd,90230
Wendy's,801 N Lake St,60506
Wendy's,1275 W Broadway St,83402
Wendy's,510 Rigby Lake Dr,83442
Wendy's,1028 Caldwell Blvd,83651
Wendy's,8100 W Franklin Rd,83709
SUBWAY,9388 Lexington Ave N,55014
Domino's Pizza,4841 Hog Mountain Rd,30542
McDonald's,4950 Highway 61 N,55110
Burger King,3403 N Main St,29203
Burger King,6936 N Eldridge Pkwy,77041
McDonald's,151 San Felipe Rd,95023
Burger King,6495 Labeaux Ave NE,55301
KFC,839 Delaware Ave,43040
Jimmy John's,11493 Princeton Pike,45246
Flaming Grill and Buffet,111 Wagaraw Rd,07506
SONIC Drive In,1907 Richardson Rd,63010
Chick-fil-A,1262 Vocke Rd Ste 284,21502
Wendy's,4071 167th St,60452
Wendy's,3800 US Highway 1,08852
Oscar's Restaurant,1103 E Oldtown Rd,21502
McDonald's,1303 Centennial Ave,08854
Taco Bell,1120 Somerset St,08901
Burger King,1014 Stelton Rd,08854
Subway,69 S Market St,21701
Culver's,W227N16880 Tillie Lake Ct,53037
McDonald's,227 Old Pipers Gap Rd,24351
McDonald's,109 Drury Dr,20646
Taco Bell,33203 8 Mile Rd,48152
Burger King,832 E State Road 44,34785
Sonic Drive-In,46350 Lexington Village Way,20653
Mr Hero,6833 Pearl Rd,44130
Wendy's,2020 SW 135th St,34473
Checkers,3194 Highway 278 NW,30014
Mooney's Ice Cream Store,5716 State St,48603
Burger King,13830 Wilson Creek Rd,47001
KFC,2995 Cook Rd,48661
Taco Bell,306 Lafayette Rd,03874
SUBWAY,48 Davis St,16701
SONIC Drive In,1103 Upper Front St,13905
KFC,Highway 5 Market Square Shopping Ctr. Market Square Shopping Ctr.,30135
Cozumel,425 Sigman Rd NW,30012
McDonalds,6231 E M 115,49601
Burger King,1480 Olney Ave SE,98366
McDonalds,1740 SW Gatlin Blvd,34953
Domino's Pizza,6175 Hickory Flat Hwy Ste 175,30115
Cremo Drive-In,125 E Morris St,30721
Subway,3235 W Addison St,60618
McDonald's,1750 SW Saint Lucie West Blvd,34986
Taco Bell,19 Sullivan Avenue,12754
Taco John's,W7684 State Road 21 73,54982
SONIC Drive In,224 W 23rd St,32405
Subway,619 Baltimore St,17325
KFC,8200 Hamilton Ave,45231
Chick-fil-A,1040 US Highway 1 N,07095
KFC,1545 Richmond Rd,23185
SUBWAY,6547 Market Dr,23061
Taco Bell,1905 Pocahontas Trl,23185
7-Eleven,1020 Gateway Rd,21040
Subway,8056 New La Grange Rd,40222
Domino's Pizza,2058 State Route 27,08817
Mcdonalds,116 E Sr 200,32097
McDonald's,1511 Route 1,08837
McDonald's,1687 Dove Park Rd,70471
Culver's,7320 Eastman Ave,48642
Burger King,1318 Pocono Blvd,18344
McDonald's,55 Great Rd,01720
Del Taco,1401 S San Jacinto Ave,92583
Rally's,167 E McArthur Dr,62010
Taco Bell,2200 Old Canoe Creek Rd,34772
SUBWAY,8176 S Wadsworth Blvd,80128
Popeyes,4850 SH 6,77459
SONIC Drive In,1301 Winston Rd,27295
SUBWAY,8001 S Orange Blossom Trl,32809
Wendy's,819 US Highway 42 NE,43140
Subway,136 Strawberry Sq,17101
McDonald's,22 Old Forge Rd,17038
Burger King,7691 Highway 76,29670
Old Country Buffet,5083 Jonestown Rd,17112
Wendy's,6148 State Route 95,43338
Wendy's,1465 S Court St,43113
SUBWAY,6022 State Route 95,43338
McDonalds,2596 London Groveport Rd,43123
McDonald's,36 Montain Road,30533
Fazoli's,930 E 1st St,50021
McDonald's,8515 North Grand River Road,48116
Baker's Drive Thru,2160 N Waterman Ave,92404
Jalsa Indian Fast Food,855 45th Ave NE,55421
McDonald's,7679 Doc Dr,45069
Waffle House,4755 Saul White Blvd,29418
McDonalds,2541 Del Prado Blvd N,33909
KFC,8026 39th Ave,53142
Taco Bell,4000 W Century Blvd,90304
Pizza Hut,1000 Belvedere Dr,45036
Jimmy John's,770 E 16th St,49423
SONIC Drive In,1602 East Riverside Boulevard,61111
Jimmy John's,3849 S Carson St,89701
Five Guys,13286 Biscayne Blvd,33181
McDonald's,1811 W Interstate 10,78155
Jack in the Box,309 E William St,89701
SONIC Drive In,2502 SE 14th St,72712
Wendy's,5103 Oaklawn Blvd,23860
SONIC Drive In,2137 South Perryville Road,61112
SONIC Drive In,4414 W Walnut,72756
Wendy's,1701 W Ashley Rd,65233
KFC,1005 Goodman Rd W,38637
Taco Bell,9044 Highland Rd,48386
Burger King,1980 Columbus Pky,94510
Which Wich,411 State St,53703
SONIC Drive In,7315 Hacks Cross Rd,38654
White Castle,5820 Belleville Crossing St,62226
La Hacienda Mexican Restaurant,746 W Poplar Ave,38017
McDonald's,41/43 W Palisade Ave,07631
Checkers,635 Old Country Rd,11590
Chipotle Mexican Grill,165 Alps Rd,30606
Flushing A,200 S Cherry St,48433
Taco Bell,4 Chambers Dr,03106
KFC,4 Chambers Dr,03106
Culver's,641 S Taylor Dr,53081
Wendy's,2111 Sapp Brothers Dr,51648
Halo Burger,1464 N Leroy St,48430
McDonald's,1156 Vaughn Rd,62095
Penn Station East Coast Subs,1126 Collinsville Crossing Blvd,62234
McDonald's,1835 Black Rock Tpke,06825
SONIC Drive In,1402 Vandalia St,62234
Culver's,2270 Westowne Ave,54904
Wendy's,69 Long Pond Rd,02360
McDonald's,617 Boston Post Rd,06437
Wendy's,3182 Peters Creek Pkwy,27127
McDonald's,1212 W Maple Rd,48390
Jack in the Box,1641 Highway 71 E,78602
Dairy Queen,328 W Boylston St,01583
Chick-fil-A,6495 Glenway Ave,45211
Wendy's,1146 Marian Dr,45103
Dairy Queen,1226 W Highway 287 Byp,75165
Rally's,2080 N National Rd,47201
Wendy's,1101 S Salisbury Blvd,21801
Rally's,3600 Broadway,46408
KFC,27901 Lorain Rd,44070
SUBWAY,90B River St,02453
Burger King,16615 362nd Ave,97055
Mcdonalds,3009 Hwy 190 W,70401
KFC,700 S El Camino Real,92672
Wendy's,989 Jeffco Blvd,63010
Burger King,3100 Ash Rd,13850
McDonald's,167 Main St,13905
Wendy's,1739 W 400 S,84663
Jack in the Box,3601 N Main St,77521
McDonald's,1236 W Yosemite Ave,95337
Wendy's,4900 S Federal Hwy,34982
Taco Bell,16655 W Bell Rd,85374
Wendy's,101 Loren Ln,81631
McDonald's,240 S US Highway 41,34450
McDonalds,2128 8th St S,54494
Culver's,645 Midland Rd,53546
Burger King,44 Route 37 E,08753
7-Eleven,3146 Sports Arena Blvd,92110
Jimmy John's,2200 W Court St,53548
Whataburger,1900 Decker Dr,77520
KFC,428 Ridge Rd,46321
Whataburger,621 W Bandera Rd,78006
McDonald's,840 Park Ave,53916
Culver's,219 Central Bridge St,54401
McDonald's,10600 Highland Rd,48353
7-Eleven,140 Frederick Rd,21788
McDonald's,2601 Plover Rd,54467
McDonald's,53 Maple St,14437
Rallys,102 S Madison Ave,48708
McDonalds,1300 N Ferdon Blvd,32536
SUBWAY,680 N Main St,44902
McDonald's,161 W Rockingham St,22827
Chick-fil-A,1691 E Market St,22801
McDonald's,3903 Winston Ave,41015
Jimmy John's,2308 N University Pkwy,84604
KFC,102 Airport Rd,54166
Burger King,1396 W 15th St,32401
Taco Bell,913 W State St,14760
McDonald's,17641 Ventura Blvd,91316
McDonald's,3406 Urbana Pike,21704
Arby's,3502 Pine Grove Ave,48060
Ocean Empire Restaurant,340 Route 202,10970
Jack in the Box,1199 N Mount Vernon Ave,92324
Burger King,2399 Highway 77,32405
Dunkin Donuts,518 Salem St,01880
McDonald's,2719 11th St,77340
Taco Bell,2085 Walker Lake Rd,44906
Mcdonalds,200 Jonesboro Rd,30253
McDonald's,1855 US Highway 41,46375
Subway,166 Newark Pompton Tpke,07440
Taco Bell,462 N Keystone Ave,18840
SUBWAY,34800 Bob Wilson Dr,92134
Kismet,7805 W Lincoln Hwy,60423
Miguel's Jr,1039 W 6th St,92882
White Castle,1 E 81st Ave,46410
Mickey's Gyros & Ribs,525 N Harlem Ave,60302
Subway,1300 S Wabash Ave,60605
Burger King,803 Route 37 West,08755
Wendy's,125 S Route 9W,10993
Hardee's,2225 SW 19th Avenue Rd,34471
Pilot Travel Center,2020 Sw Highway 484,34473
SONIC Drive In,11211 SE 178th Pl,34491
Burger King,837 Chicago Ave,49286
SONIC Drive In,200 E New Hope Rd,72758
Fratellos Hot Dogs,31682 N US Hwy 12,60073
Wawa,2621 Philadelphia Pk,19703
Taco Bell,2380 SW College Rd,34471
Checkers,4348 Ringgold Rd,37412
Wendy's,12875 S Harlem Ave,60463
Popeyes,1616 Big Timber Rd,60123
Taco Bell/Pizza Hut,6161 E State St,61108
SUBWAY,650 Bald Hill Rd,02886
Jimmy John's,2633 Calumet Dr,53083
Burger King®,2250 NE Highway 99W,97128
McDonald's,635 Hartford Rd,06053
Sheetz,4701 William Penn Hwy,15668
Dairy Queen,10067 Market St,44452
Domino's Pizza,3027 Union Rd,28056
McDonald's,675 Queen St,06489
Wendy's,190 Tanglewood Ln,80498
Wendy's,1925 Leesburg Grove City Rd,16127
Wendy's,4001 Belmont Ave,44505
Quiznos,256 Danner Rd Ste 1,18229
Arby's,244 Strawberry Sq,17101
Domino's Pizza,182 S Sgt Stanley Hoffman Blvd,18235
Burger King,17301 27th Ave NE,98271
McDonald's,3990 Decoto Rd,94555
Five Guys,61 Crystal Ave,03038
KFC,1833 S 4th St,18103
KFC,3212 Douglas Ave,53402
Taco Bell,1350 US Highway 211 W,22835
McDonald's,27331 La Paz Rd,92677
Wendy's,308 Broadway,18015
Wendy's,1980 S 4th St,18103
Taco Bell,400 W Route 38,08057
Fast Eddie's MOAB,1228 Tully Rd,95350
Wendy's,8240 Vine St,45216
McDonalds,304 N Sheridan Rd,60085
Subway,5021 Trotwood Ave,38401
Wendy's,1258 Pocono Blvd,18344
Arby's,2350 N Salisbury Blvd,21801
Sonic Drive-In,13450 Carrollton Blvd,23314
SUBWAY,3541 1st St,34208
Carl's Jr.,957 Avenida Pico,92673
Chick-fil-A,2300 N Salisbury Blvd Ste G115,21801
Arby's,1111 S Salisbury Blvd,21801
Quiznos,10511 Red Arrow Hwy,49106
Wendy's,449 W Eads Pkwy,47025
McDonald's,339 Main St,13790
Chipotle Mexican Grill,2733 Papermill Rd,19610
Lupo's Char-Pit,2710 E Main St,13760
McDonald's,3333 E Main St,13760
Port of Subs,46520 Washington St,92253
